count,mask
0.0236,-genome--blunt--genome--bridge--gatc--egdirb--genome-
0.023,-genome--bridge--gatc--tnulb-
0.0229,-genome--blunt--gac--tnulb--genome-
0.0227,--[4]--bridge--genome-
0.0226,-genome--bridge--[4]--
0.0224,-genome--bridge--[10]--
0.0223,--[1]--bridge--gatc--genome-
0.0222,--[9]--bridge--genome-
0.022,-bridge--genome--tnulb-
0.0219,--[10]--bridge--genome-
0.0216,--[10]--tnulb--genome-
0.0216,-genome--bridge--gatc--egdirb--genome--tnulb--genome-
0.0214,-genome--blunt--genome--gatc--egdirb--genome-
0.0208,-genome--gatc--egdirb--[1]--
0.0208,-bridge--genome--blunt--genome--egdirb--genome-
0.0201,-genome--tnulb--genome--gatc--egdirb--genome-
0.0201,-genome--bridge--[6]--
0.0199,--[1]--egdirb--genome-
0.0197,-blunt--gac--genome-
0.0196,-genome--gatc--egdirb--[1]--tnulb--genome-
0.0192,-genome--egdirb--genome--blunt--genome-
0.0191,--[6]--bridge--gatc--genome-
0.019,-genome--bridge--gatc--egdirb--[1]--
0.0189,-bridge--gatc--genome--blunt--genome--egdirb--genome-
0.0189,-genome--bridge--gatc--[8]--
0.0189,-genome--egdirb--genome--blunt-
0.0185,-genome--bridge--gatc--egdirb--[11]--
0.0185,-genome--bridge--[6]--gatc--egdirb-
0.0184,-genome--bridge--genome--blunt-
0.0184,-genome--blunt--[10]--
0.0184,--[3]--bridge--genome-
0.018,-genome--bridge--[5]--
0.0178,-genome--blunt--[2]--
0.0178,-genome--bridge--[8]--
0.0177,-genome--bridge--[7]--
0.0174,-genome--tnulb--bridge--gatc--genome-
0.0172,--[5]--bridge--genome-
0.017,-genome--bridge--[9]--
0.017,--[7]--bridge--genome-
0.0168,--[4]--egdirb--genome-
0.0167,-genome--bridge--gatc--egdirb--[6]--
0.0166,-genome--blunt--[1]--
0.0166,-genome--bridge--gatc--[11]--
0.0165,-bridge--gatc--egdirb--genome--egdirb--genome-
0.0163,-genome--bridge--gatc--egdirb--[10]--
0.0162,-bridge--gatc--genome--gatc--egdirb-
0.0162,--[7]--gatc--egdirb--genome-
0.0162,-genome--tnulb--genome--blunt--genome-
0.0162,-genome--bridge--gatc--egdirb--[3]--
0.0161,--[11]--bridge--genome-
0.0161,-genome--blunt--[4]--egdirb--genome-
0.016,-bridge--[4]--egdirb--genome-
0.0159,-genome--bridge--gatc--egdirb--[8]--
0.0159,-bridge--genome--bridge--genome--tnulb--genome-
0.0158,--[2]--egdirb--genome-
0.0156,-genome--gatc--egdirb--[6]--
0.0156,-tnulb--bridge--gatc--egdirb--genome-
0.0155,-genome--bridge--gatc--egdirb--[9]--
0.0155,-bridge--gatc--egdirb--genome--tnulb--genome-
0.0154,-genome--gatc--egdirb--genome--blunt-
0.0153,--[9]--bridge--gatc--genome-
0.0152,-genome--gatc--egdirb--[3]--
0.0151,-genome--[t]bridge--genome--egdirb-
0.0151,-genome--tnulb--bridge--genome-
0.015,-genome--gatc--egdirb--[10]--
0.015,-genome--bridge--gatc--egdirb--[5]--
0.0149,-genome--bridge--gatc--egdirb--[4]--
0.0149,-genome--bridge--gatc--[10]--
0.0149,--[8]--bridge--genome-
0.0148,-genome--bridge--gatc--egdirb--[2]--
0.0147,--[8]--bridge--gatc--genome-
0.0145,-genome--gatc--egdirb--[8]--
0.0144,--[9]--tnulb--genome-
0.0142,-genome--bridge--[3]--egdirb-
0.0142,--[11]--egdirb--genome-
0.0141,--[11]--tnulb--genome-
0.014,--[10]--egdirb--genome-
0.014,-bridge--gatc--genome--tnulb-
0.0139,-genome--gatc--egdirb--[7]--
0.0138,-genome--gatc--egdirb--[5]--
0.0134,-genome--bridge--[3]--egdirb--genome-
0.0134,--[5]--egdirb--genome-
0.0132,-genome--blunt--[7]--
0.0132,--[7]--tnulb--genome-
0.0131,-genome--blunt--[9]--
0.013,-genome--bridge--gatc--egdirb--[7]--
0.0129,-genome--blunt--[11]--
0.0128,-genome--gatc--egdirb--[2]--
0.0128,-genome--egdirb--blunt--genome-
0.0128,-genome--gatc--egdirb--[11]--
0.0127,-genome--gatc--egdirb--genome--egdirb--genome-
0.0127,-tnulb--genome--[t]bridge--genome-
0.0126,--[6]--egdirb--genome-
0.0125,-bridge--gatc--egdirb--genome--blunt--genome-
0.0125,-blunt--genome--egdirb-
0.0125,--[10]--bridge--gatc--genome-
0.0125,-genome--blunt--genome--tnulb--genome-
0.0125,-genome--egdirb[a]--genome--egdirb-
0.0124,--[9]--blunt--genome-
0.0124,-genome--bridge--gatc--[9]--
0.0123,-tnulb--genome--[t]bridge--gatc--genome-
0.0122,--[5]--[t]bridge--genome-
0.0122,--[7]--bridge--gatc--genome-
0.0122,--[1]--tnulb--genome-
0.012,--[11]--bridge--gatc--genome-
0.0116,-genome--blunt--genome--blunt--genome-
0.0115,-bridge--gatc--egdirb--genome--bridge--genome-
0.0115,-genome--bridge--gatc--[6]--egdirb--genome-
0.0114,-genome--gatc--egdirb--[4]--
0.0113,-genome--blunt--genome--egdirb--genome--gatc--egdirb-
0.0113,-genome--bridge--gatc--egdirb--blunt-
0.0111,--[5]--bridge--gatc--genome-
0.0111,-genome--blunt--[8]--
0.011,-genome--tnulb--genome--tnulb--genome-
0.011,-genome--blunt--[4]--
0.0109,-genome--tnulb--[1]--
0.0109,--[3]--gatc--egdirb--genome-
0.0109,-genome--egdirb[a]--[5]--
0.0109,--[1]--bridge--gatc--egdirb--genome-
0.0109,--[1]--gatc--egdirb--genome-
0.0108,--[2]--bridge--genome-
0.0108,-genome--bridge--gatc--[5]--bridge--genome-
0.0108,--[5]--[t]bridge--gatc--genome-
0.0108,--[10]--blunt--genome-
0.0107,-genome--blunt--[3]--
0.0106,-genome--gatc--egdirb--[9]--
0.0105,-genome--bridge--genome--bridge--gatc--egdirb-
0.0105,--[6]--blunt--genome-
0.0105,-genome--[t]bridge--gatc--egdirb[a]--genome-
0.0105,-genome--blunt--[6]--
0.0104,--[8]--tnulb--genome-
0.0103,--[1]--blunt--genome-
0.0102,-tnulb--genome--egdirb[a]--genome-
0.0102,--[2]--gatc--egdirb--genome-
0.0102,-tnulb--genome--bridge--gatc--egdirb-
0.0101,--[5]--gatc--egdirb--genome-
0.0101,-genome--gatc--egdirb--genome--bridge--genome-
