count,mask
0.0278,-tnulb--genome--bridge--gatc--genome-
0.0266,-genome--bridge--[6]--gatc--egdirb-
0.026,-bridge--genome--blunt-
0.0254,-bridge--gatc--genome--blunt--genome--egdirb--genome-
0.0245,-genome--bridge--gatc--genome--bridge--genome-
0.0233,-genome--bridge--genome--bridge--genome-
0.0231,-genome--bridge--genome--egdirb-
0.023,-bridge--genome--[t]bridge--genome-
0.0229,-tnulb--bridge--gatc--egdirb--genome-
0.0226,-genome--bridge--gatc--genome--egdirb--genome-
0.0219,-genome--egdirb--genome--egdirb--genome-
0.0217,-bridge--gatc--[6]--egdirb--genome--tnulb--genome-
0.0212,-genome--bridge--gatc--[6]--
0.021,-genome--bridge--[4]--
0.0208,-genome--bridge--[10]--
0.0207,-genome--egdirb--blunt-
0.0206,-genome--bridge--gatc--genome--tnulb--genome-
0.0203,-genome--bridge--[5]--
0.02,-bridge--genome--egdirb[a]--genome-
0.0195,--[2]--egdirb--genome-
0.0193,-genome--egdirb--[6]--
0.0192,-blunt--gac--genome-
0.0192,-tnulb--genome--gatc--egdirb--genome-
0.0191,-genome--gatc--egdirb--blunt-
0.0188,-genome--egdirb--[10]--
0.0188,--[1]--bridge--genome-
0.0188,-genome--bridge--[11]--
0.0188,-genome--egdirb--[4]--
0.0184,-genome--egdirb--[9]--
0.0183,-genome--bridge--[9]--
0.0181,--[10]--egdirb--genome-
0.0181,--[9]--bridge--genome-
0.0181,-genome--egdirb--[5]--
0.018,--[6]--gatc--egdirb--genome-
0.018,-bridge--genome--blunt--genome--egdirb--genome-
0.0179,-genome--bridge--[6]--
0.0177,-tnulb--genome--blunt--genome-
0.0174,-genome--egdirb--[1]--
0.0174,--[4]--egdirb--genome-
0.0172,-genome--egdirb--[7]--
0.0171,-genome--egdirb--[8]--
0.0169,--[6]--bridge--gatc--genome-
0.0169,-genome--bridge--gatc--[5]--
0.0169,-genome--egdirb--[2]--
0.0165,-genome--egdirb--[3]--
0.0161,-genome--egdirb--genome--bridge--genome-
0.016,-genome--egdirb--[11]--
0.016,-genome--bridge--genome--bridge--gatc--genome-
0.0156,-genome--bridge--gatc--[3]--
0.0156,-genome--bridge--[8]--
0.0152,-bridge--gatc--tnulb--genome-
0.0152,--[1]--tnulb--genome-
0.0149,-genome--bridge--genome--egdirb--genome-
0.0149,-genome--bridge--[7]--
0.0146,--[11]--egdirb--genome-
0.0145,--[5]--egdirb--genome-
0.0145,-genome--bridge--gatc--[6]--egdirb--genome-
0.0143,-genome--bridge--gatc--tnulb-
0.0143,--[4]--bridge--genome-
0.0143,-bridge--gatc--[2]--tnulb--genome-
0.014,-genome--blunt--[10]--
0.014,--[10]--tnulb--genome-
0.014,--[10]--bridge--genome-
0.0138,-genome--blunt--genome--bridge--gatc--genome-
0.0137,--[5]--bridge--genome-
0.0137,-genome--bridge--gatc--[4]--
0.0135,-genome--egdirb--genome--bridge--gatc--genome-
0.0134,--[3]--bridge--genome-
0.0133,--[3]--bridge--gatc--genome-
0.0131,-genome--bridge--gatc--genome--blunt--genome-
0.0131,-genome--bridge--gatc--[2]--
0.013,--[7]--bridge--gatc--genome-
0.013,-genome--blunt--genome--gatc--egdirb--genome-
0.0128,-genome--blunt--[1]--
0.0127,--[1]--bridge--gatc--genome-
0.0127,-genome--blunt--[2]--
0.0126,--[7]--bridge--genome-
0.0126,--[5]--bridge--gatc--genome-
0.0125,--[6]--egdirb--genome-
0.0124,--[11]--tnulb--genome-
0.0124,-genome--bridge--gatc-
0.0124,-genome--egdirb--genome--gatc--egdirb--genome-
0.0123,-genome--tnulb--genome--blunt--genome-
0.0122,--[2]--bridge--genome-
0.0121,-genome--bridge--gatc--[7]--
0.0121,--[8]--bridge--genome-
0.0121,--[1]--egdirb--genome-
0.012,--[7]--tnulb--genome-
0.012,-tnulb--genome--tnulb--genome-
0.0119,-genome--bridge--genome--gatc--egdirb--genome-
0.0118,--[8]--bridge--gatc--genome-
0.0117,-bridge--gatc--egdirb--genome--egdirb--genome-
0.0117,-genome--gatc--egdirb--[1]--
0.0116,-bridge--gatc--genome--egdirb--genome--tnulb--genome-
0.0115,--[9]--egdirb--genome-
0.0115,-genome--bridge--genome--blunt--genome-
0.0114,-genome--tnulb--genome--bridge--genome-
0.0114,--[4]--bridge--gatc--genome-
0.0112,-genome--gatc--egdirb--[6]--
0.0112,-genome--blunt--[5]--
0.0112,-genome--bridge--gatc--[1]--
0.0109,-genome--egdirb--genome--blunt--genome-
0.0108,-genome--gatc--egdirb--[10]--
0.0108,-genome--gatc--egdirb--[3]--
0.0108,--[9]--bridge--gatc--genome-
0.0108,-genome--gatc--egdirb--[4]--
0.0107,-genome--blunt--[11]--
0.0107,--[9]--tnulb--genome-
0.0107,--[2]--bridge--gatc--genome-
0.0106,-bridge--gatc--genome--blunt--genome--bridge--genome-
0.0106,-genome--blunt--[7]--
0.0105,-genome--gatc--egdirb--[7]--
0.0105,-genome--gatc--egdirb--[2]--
0.0105,--[9]--blunt--genome-
0.0104,--[5]--[t]bridge--genome-
0.0104,-genome--blunt--[9]--
0.0104,-genome--blunt--[3]--
0.0103,-genome--bridge--gatc--[10]--
0.0103,--[5]--tnulb--genome-
0.0103,--[8]--tnulb--genome-
0.0102,--[5]--[t]bridge--gatc--genome-
0.0101,-genome--tnulb--genome--bridge--gatc--genome-
0.01,--[11]--bridge--genome-
