depth	# bases at depth	size of A	% of A at depth
2803	10	46584178	0.0000002
2804	9	46584178	0.0000002
2805	11	46584178	0.0000002
2806	7	46584178	0.0000002
2807	11	46584178	0.0000002
2808	9	46584178	0.0000002
2809	10	46584178	0.0000002
2810	10	46584178	0.0000002
2811	12	46584178	0.0000003
2812	15	46584178	0.0000003
2813	8	46584178	0.0000002
2814	5	46584178	0.0000001
2815	11	46584178	0.0000002
2816	13	46584178	0.0000003
2817	9	46584178	0.0000002
2818	7	46584178	0.0000002
2819	9	46584178	0.0000002
2820	14	46584178	0.0000003
2821	6	46584178	0.0000001
2822	7	46584178	0.0000002
2823	6	46584178	0.0000001
2824	9	46584178	0.0000002
2825	6	46584178	0.0000001
2826	8	46584178	0.0000002
2827	9	46584178	0.0000002
2828	13	46584178	0.0000003
2829	10	46584178	0.0000002
2830	6	46584178	0.0000001
2831	7	46584178	0.0000002
2832	4	46584178	0.0000001
2833	11	46584178	0.0000002
2834	12	46584178	0.0000003
2835	14	46584178	0.0000003
2836	10	46584178	0.0000002
2837	12	46584178	0.0000003
2838	11	46584178	0.0000002
2839	13	46584178	0.0000003
2840	7	46584178	0.0000002
2841	17	46584178	0.0000004
2842	11	46584178	0.0000002
2843	3	46584178	0.0000001
2844	5	46584178	0.0000001
2845	8	46584178	0.0000002
2846	11	46584178	0.0000002
2847	7	46584178	0.0000002
2848	12	46584178	0.0000003
2849	11	46584178	0.0000002
2850	17	46584178	0.0000004
2851	9	46584178	0.0000002
2852	3	46584178	0.0000001
2853	13	46584178	0.0000003
2854	10	46584178	0.0000002
2855	7	46584178	0.0000002
2856	14	46584178	0.0000003
2857	8	46584178	0.0000002
2858	9	46584178	0.0000002
2859	8	46584178	0.0000002
2860	7	46584178	0.0000002
2861	7	46584178	0.0000002
2862	11	46584178	0.0000002
2863	9	46584178	0.0000002
2864	9	46584178	0.0000002
2865	10	46584178	0.0000002
2866	13	46584178	0.0000003
2867	8	46584178	0.0000002
2868	11	46584178	0.0000002
2869	15	46584178	0.0000003
2870	14	46584178	0.0000003
2871	15	46584178	0.0000003
2872	12	46584178	0.0000003
2873	10	46584178	0.0000002
2874	9	46584178	0.0000002
2875	6	46584178	0.0000001
2876	7	46584178	0.0000002
2877	12	46584178	0.0000003
2878	10	46584178	0.0000002
2879	9	46584178	0.0000002
2880	11	46584178	0.0000002
2881	4	46584178	0.0000001
2882	16	46584178	0.0000003
2883	9	46584178	0.0000002
2884	11	46584178	0.0000002
2885	13	46584178	0.0000003
2886	4	46584178	0.0000001
2887	4	46584178	0.0000001
2888	8	46584178	0.0000002
2889	8	46584178	0.0000002
2890	5	46584178	0.0000001
2891	15	46584178	0.0000003
2892	5	46584178	0.0000001
2893	8	46584178	0.0000002
2894	5	46584178	0.0000001
2895	9	46584178	0.0000002
2896	5	46584178	0.0000001
2897	2	46584178	0.0000000
2898	12	46584178	0.0000003
2899	10	46584178	0.0000002
2900	4	46584178	0.0000001
2901	6	46584178	0.0000001
2902	10	46584178	0.0000002
2903	10	46584178	0.0000002
2904	5	46584178	0.0000001
2905	7	46584178	0.0000002
2906	13	46584178	0.0000003
2907	12	46584178	0.0000003
2908	6	46584178	0.0000001
2909	10	46584178	0.0000002
2910	12	46584178	0.0000003
2911	9	46584178	0.0000002
2912	15	46584178	0.0000003
2913	10	46584178	0.0000002
2914	8	46584178	0.0000002
2915	6	46584178	0.0000001
2916	16	46584178	0.0000003
2917	6	46584178	0.0000001
2918	5	46584178	0.0000001
2919	5	46584178	0.0000001
2920	5	46584178	0.0000001
2921	9	46584178	0.0000002
2922	10	46584178	0.0000002
2923	8	46584178	0.0000002
2924	9	46584178	0.0000002
2925	10	46584178	0.0000002
2926	8	46584178	0.0000002
2927	9	46584178	0.0000002
2928	5	46584178	0.0000001
2929	7	46584178	0.0000002
2930	8	46584178	0.0000002
2931	8	46584178	0.0000002
2932	7	46584178	0.0000002
2933	6	46584178	0.0000001
2934	10	46584178	0.0000002
2935	6	46584178	0.0000001
2936	18	46584178	0.0000004
2937	9	46584178	0.0000002
2938	11	46584178	0.0000002
2939	5	46584178	0.0000001
2940	7	46584178	0.0000002
2941	5	46584178	0.0000001
2942	4	46584178	0.0000001
2943	9	46584178	0.0000002
2944	7	46584178	0.0000002
2945	8	46584178	0.0000002
2946	2	46584178	0.0000000
2947	11	46584178	0.0000002
2948	3	46584178	0.0000001
2949	6	46584178	0.0000001
2950	17	46584178	0.0000004
2951	9	46584178	0.0000002
2952	6	46584178	0.0000001
2953	4	46584178	0.0000001
2954	12	46584178	0.0000003
2955	8	46584178	0.0000002
2956	9	46584178	0.0000002
2957	8	46584178	0.0000002
2958	11	46584178	0.0000002
2959	12	46584178	0.0000003
2960	4	46584178	0.0000001
2961	9	46584178	0.0000002
2962	5	46584178	0.0000001
2963	11	46584178	0.0000002
2964	10	46584178	0.0000002
2965	8	46584178	0.0000002
2966	7	46584178	0.0000002
2967	5	46584178	0.0000001
2968	7	46584178	0.0000002
2969	5	46584178	0.0000001
2970	6	46584178	0.0000001
2971	6	46584178	0.0000001
2972	11	46584178	0.0000002
2973	10	46584178	0.0000002
2974	2	46584178	0.0000000
2975	5	46584178	0.0000001
2976	2	46584178	0.0000000
2977	5	46584178	0.0000001
2978	3	46584178	0.0000001
2979	8	46584178	0.0000002
2980	2	46584178	0.0000000
2981	8	46584178	0.0000002
2982	9	46584178	0.0000002
2983	5	46584178	0.0000001
2984	9	46584178	0.0000002
2985	4	46584178	0.0000001
2986	10	46584178	0.0000002
2987	12	46584178	0.0000003
2988	14	46584178	0.0000003
2989	3	46584178	0.0000001
2990	6	46584178	0.0000001
2991	5	46584178	0.0000001
2992	2	46584178	0.0000000
2993	2	46584178	0.0000000
2994	13	46584178	0.0000003
2995	8	46584178	0.0000002
2996	5	46584178	0.0000001
2997	4	46584178	0.0000001
2998	8	46584178	0.0000002
2999	13	46584178	0.0000003
3000	8	46584178	0.0000002
3001	13	46584178	0.0000003
3002	8	46584178	0.0000002
3003	13	46584178	0.0000003
3004	10	46584178	0.0000002
3005	9	46584178	0.0000002
3006	4	46584178	0.0000001
3007	7	46584178	0.0000002
3008	12	46584178	0.0000003
3009	3	46584178	0.0000001
3010	8	46584178	0.0000002
3011	8	46584178	0.0000002
3012	6	46584178	0.0000001
3013	12	46584178	0.0000003
3014	7	46584178	0.0000002
3015	7	46584178	0.0000002
3016	5	46584178	0.0000001
3017	9	46584178	0.0000002
3018	4	46584178	0.0000001
3019	6	46584178	0.0000001
3020	5	46584178	0.0000001
3021	11	46584178	0.0000002
3022	11	46584178	0.0000002
3023	2	46584178	0.0000000
3024	5	46584178	0.0000001
3025	9	46584178	0.0000002
3026	7	46584178	0.0000002
3027	5	46584178	0.0000001
3028	7	46584178	0.0000002
3029	9	46584178	0.0000002
3030	7	46584178	0.0000002
3031	5	46584178	0.0000001
3032	3	46584178	0.0000001
3033	12	46584178	0.0000003
3034	6	46584178	0.0000001
3035	2	46584178	0.0000000
3036	3	46584178	0.0000001
3037	8	46584178	0.0000002
3038	4	46584178	0.0000001
3039	8	46584178	0.0000002
3040	9	46584178	0.0000002
3041	1	46584178	0.0000000
3042	7	46584178	0.0000002
3043	4	46584178	0.0000001
3044	1	46584178	0.0000000
3045	1	46584178	0.0000000
3046	5	46584178	0.0000001
3047	5	46584178	0.0000001
3048	5	46584178	0.0000001
3049	7	46584178	0.0000002
3050	6	46584178	0.0000001
3051	2	46584178	0.0000000
3052	9	46584178	0.0000002
3053	7	46584178	0.0000002
3054	5	46584178	0.0000001
3055	7	46584178	0.0000002
3056	8	46584178	0.0000002
3057	6	46584178	0.0000001
3058	7	46584178	0.0000002
3059	10	46584178	0.0000002
3060	4	46584178	0.0000001
3061	1	46584178	0.0000000
3062	8	46584178	0.0000002
3063	8	46584178	0.0000002
3064	6	46584178	0.0000001
3065	11	46584178	0.0000002
3066	3	46584178	0.0000001
3067	6	46584178	0.0000001
3068	5	46584178	0.0000001
3069	9	46584178	0.0000002
3070	5	46584178	0.0000001
3071	1	46584178	0.0000000
3072	11	46584178	0.0000002
3073	8	46584178	0.0000002
3074	3	46584178	0.0000001
3075	5	46584178	0.0000001
3076	5	46584178	0.0000001
3077	8	46584178	0.0000002
3078	5	46584178	0.0000001
3079	5	46584178	0.0000001
3080	2	46584178	0.0000000
3081	6	46584178	0.0000001
3082	4	46584178	0.0000001
3083	3	46584178	0.0000001
3084	8	46584178	0.0000002
3085	7	46584178	0.0000002
3086	3	46584178	0.0000001
3087	4	46584178	0.0000001
3088	5	46584178	0.0000001
3089	5	46584178	0.0000001
3090	7	46584178	0.0000002
3091	8	46584178	0.0000002
3092	5	46584178	0.0000001
3093	9	46584178	0.0000002
3094	5	46584178	0.0000001
3095	7	46584178	0.0000002
3096	4	46584178	0.0000001
3097	4	46584178	0.0000001
3098	7	46584178	0.0000002
3099	2	46584178	0.0000000
3100	8	46584178	0.0000002
3101	4	46584178	0.0000001
3102	10	46584178	0.0000002
3103	6	46584178	0.0000001
3104	5	46584178	0.0000001
3105	8	46584178	0.0000002
3106	3	46584178	0.0000001
3107	2	46584178	0.0000000
3108	4	46584178	0.0000001
3109	11	46584178	0.0000002
3110	6	46584178	0.0000001
3111	4	46584178	0.0000001
3112	5	46584178	0.0000001
3113	8	46584178	0.0000002
3114	4	46584178	0.0000001
3115	3	46584178	0.0000001
3116	6	46584178	0.0000001
3117	1	46584178	0.0000000
3118	8	46584178	0.0000002
3119	8	46584178	0.0000002
3120	7	46584178	0.0000002
3121	3	46584178	0.0000001
3122	4	46584178	0.0000001
3123	4	46584178	0.0000001
3124	7	46584178	0.0000002
3125	6	46584178	0.0000001
3126	6	46584178	0.0000001
3127	1	46584178	0.0000000
3128	6	46584178	0.0000001
3129	7	46584178	0.0000002
3130	8	46584178	0.0000002
3131	3	46584178	0.0000001
3132	5	46584178	0.0000001
3133	4	46584178	0.0000001
3134	5	46584178	0.0000001
3135	3	46584178	0.0000001
3136	6	46584178	0.0000001
3137	3	46584178	0.0000001
3138	5	46584178	0.0000001
3139	5	46584178	0.0000001
3140	3	46584178	0.0000001
3141	3	46584178	0.0000001
3142	10	46584178	0.0000002
3143	7	46584178	0.0000002
3144	8	46584178	0.0000002
3145	4	46584178	0.0000001
3146	5	46584178	0.0000001
3147	6	46584178	0.0000001
3148	6	46584178	0.0000001
3149	5	46584178	0.0000001
3150	7	46584178	0.0000002
3151	1	46584178	0.0000000
3152	3	46584178	0.0000001
3153	5	46584178	0.0000001
3154	4	46584178	0.0000001
3155	4	46584178	0.0000001
3156	2	46584178	0.0000000
3157	8	46584178	0.0000002
3158	3	46584178	0.0000001
3159	3	46584178	0.0000001
3160	3	46584178	0.0000001
3161	6	46584178	0.0000001
3162	3	46584178	0.0000001
3163	5	46584178	0.0000001
3164	6	46584178	0.0000001
3165	7	46584178	0.0000002
3166	9	46584178	0.0000002
3167	5	46584178	0.0000001
3168	3	46584178	0.0000001
3169	5	46584178	0.0000001
3170	5	46584178	0.0000001
3171	6	46584178	0.0000001
3172	5	46584178	0.0000001
3173	11	46584178	0.0000002
3174	3	46584178	0.0000001
3175	2	46584178	0.0000000
3176	6	46584178	0.0000001
3177	5	46584178	0.0000001
3178	6	46584178	0.0000001
3179	4	46584178	0.0000001
3180	4	46584178	0.0000001
3181	2	46584178	0.0000000
3182	8	46584178	0.0000002
3183	4	46584178	0.0000001
3184	6	46584178	0.0000001
3185	2	46584178	0.0000000
3186	6	46584178	0.0000001
3187	8	46584178	0.0000002
3188	4	46584178	0.0000001
3189	4	46584178	0.0000001
3190	1	46584178	0.0000000
3191	5	46584178	0.0000001
3192	4	46584178	0.0000001
3193	3	46584178	0.0000001
3194	4	46584178	0.0000001
3195	4	46584178	0.0000001
3196	3	46584178	0.0000001
3197	5	46584178	0.0000001
3198	9	46584178	0.0000002
3199	2	46584178	0.0000000
3200	9	46584178	0.0000002
3201	7	46584178	0.0000002
3202	5	46584178	0.0000001
3203	5	46584178	0.0000001
3204	2	46584178	0.0000000
3205	8	46584178	0.0000002
3206	4	46584178	0.0000001
3207	1	46584178	0.0000000
3208	3	46584178	0.0000001
3209	10	46584178	0.0000002
3210	11	46584178	0.0000002
3211	4	46584178	0.0000001
3212	7	46584178	0.0000002
3213	5	46584178	0.0000001
3214	6	46584178	0.0000001
3215	6	46584178	0.0000001
3216	2	46584178	0.0000000
3217	2	46584178	0.0000000
3218	2	46584178	0.0000000
3219	1	46584178	0.0000000
3220	5	46584178	0.0000001
3221	8	46584178	0.0000002
3222	2	46584178	0.0000000
3223	5	46584178	0.0000001
3224	6	46584178	0.0000001
3225	6	46584178	0.0000001
3226	2	46584178	0.0000000
3227	3	46584178	0.0000001
3228	2	46584178	0.0000000
3229	2	46584178	0.0000000
3230	3	46584178	0.0000001
3231	8	46584178	0.0000002
3232	5	46584178	0.0000001
3233	3	46584178	0.0000001
3234	7	46584178	0.0000002
3235	6	46584178	0.0000001
3236	6	46584178	0.0000001
3237	4	46584178	0.0000001
3238	4	46584178	0.0000001
3239	6	46584178	0.0000001
3240	6	46584178	0.0000001
3241	4	46584178	0.0000001
3242	8	46584178	0.0000002
3243	6	46584178	0.0000001
3244	5	46584178	0.0000001
3245	5	46584178	0.0000001
3246	11	46584178	0.0000002
3247	4	46584178	0.0000001
3248	6	46584178	0.0000001
3249	6	46584178	0.0000001
3250	6	46584178	0.0000001
3251	4	46584178	0.0000001
3252	5	46584178	0.0000001
3253	9	46584178	0.0000002
3254	7	46584178	0.0000002
3255	4	46584178	0.0000001
3256	9	46584178	0.0000002
3257	4	46584178	0.0000001
3258	6	46584178	0.0000001
3259	4	46584178	0.0000001
3260	3	46584178	0.0000001
3261	10	46584178	0.0000002
3262	11	46584178	0.0000002
3263	3	46584178	0.0000001
3264	6	46584178	0.0000001
3265	6	46584178	0.0000001
3266	6	46584178	0.0000001
3267	4	46584178	0.0000001
3268	5	46584178	0.0000001
3269	8	46584178	0.0000002
3270	1	46584178	0.0000000
3271	8	46584178	0.0000002
3272	2	46584178	0.0000000
3273	7	46584178	0.0000002
3274	8	46584178	0.0000002
3275	8	46584178	0.0000002
3276	3	46584178	0.0000001
3277	5	46584178	0.0000001
3278	9	46584178	0.0000002
3279	3	46584178	0.0000001
3280	6	46584178	0.0000001
3281	5	46584178	0.0000001
3282	4	46584178	0.0000001
3283	2	46584178	0.0000000
3284	4	46584178	0.0000001
3285	5	46584178	0.0000001
3286	3	46584178	0.0000001
3287	8	46584178	0.0000002
3288	4	46584178	0.0000001
3289	9	46584178	0.0000002
3290	8	46584178	0.0000002
3291	5	46584178	0.0000001
3292	7	46584178	0.0000002
3293	7	46584178	0.0000002
3294	6	46584178	0.0000001
3295	3	46584178	0.0000001
3296	5	46584178	0.0000001
3297	2	46584178	0.0000000
3298	6	46584178	0.0000001
3299	10	46584178	0.0000002
3300	7	46584178	0.0000002
3301	2	46584178	0.0000000
3302	3	46584178	0.0000001
3303	8	46584178	0.0000002
3304	5	46584178	0.0000001
3305	3	46584178	0.0000001
3306	6	46584178	0.0000001
3307	3	46584178	0.0000001
3308	5	46584178	0.0000001
3310	4	46584178	0.0000001
3311	4	46584178	0.0000001
3312	6	46584178	0.0000001
3313	2	46584178	0.0000000
3314	4	46584178	0.0000001
3315	5	46584178	0.0000001
3316	2	46584178	0.0000000
3317	6	46584178	0.0000001
3318	4	46584178	0.0000001
3319	4	46584178	0.0000001
3320	2	46584178	0.0000000
3321	6	46584178	0.0000001
3322	4	46584178	0.0000001
3323	3	46584178	0.0000001
3324	8	46584178	0.0000002
3325	2	46584178	0.0000000
3326	4	46584178	0.0000001
3327	3	46584178	0.0000001
3328	10	46584178	0.0000002
3329	4	46584178	0.0000001
3330	5	46584178	0.0000001
3331	3	46584178	0.0000001
3332	4	46584178	0.0000001
3333	4	46584178	0.0000001
3334	4	46584178	0.0000001
3335	8	46584178	0.0000002
3336	4	46584178	0.0000001
3337	2	46584178	0.0000000
3338	4	46584178	0.0000001
3339	4	46584178	0.0000001
3340	4	46584178	0.0000001
3341	3	46584178	0.0000001
3342	3	46584178	0.0000001
3343	5	46584178	0.0000001
3344	6	46584178	0.0000001
3345	8	46584178	0.0000002
3346	9	46584178	0.0000002
3347	4	46584178	0.0000001
3348	6	46584178	0.0000001
3349	5	46584178	0.0000001
3350	3	46584178	0.0000001
3351	9	46584178	0.0000002
3352	4	46584178	0.0000001
3353	4	46584178	0.0000001
3354	5	46584178	0.0000001
3355	8	46584178	0.0000002
3356	2	46584178	0.0000000
3357	3	46584178	0.0000001
3358	3	46584178	0.0000001
3359	6	46584178	0.0000001
3360	6	46584178	0.0000001
3361	6	46584178	0.0000001
3362	6	46584178	0.0000001
3363	1	46584178	0.0000000
3364	2	46584178	0.0000000
3365	2	46584178	0.0000000
3366	5	46584178	0.0000001
3367	6	46584178	0.0000001
3368	2	46584178	0.0000000
3369	3	46584178	0.0000001
3370	4	46584178	0.0000001
3371	8	46584178	0.0000002
3372	5	46584178	0.0000001
3373	2	46584178	0.0000000
3374	7	46584178	0.0000002
3375	7	46584178	0.0000002
3376	3	46584178	0.0000001
3377	4	46584178	0.0000001
3378	5	46584178	0.0000001
3379	6	46584178	0.0000001
3380	6	46584178	0.0000001
3381	7	46584178	0.0000002
3382	5	46584178	0.0000001
3383	4	46584178	0.0000001
3384	2	46584178	0.0000000
3385	5	46584178	0.0000001
3386	10	46584178	0.0000002
3387	7	46584178	0.0000002
3388	5	46584178	0.0000001
3389	7	46584178	0.0000002
3390	4	46584178	0.0000001
3391	4	46584178	0.0000001
3392	7	46584178	0.0000002
3393	6	46584178	0.0000001
3395	2	46584178	0.0000000
3396	2	46584178	0.0000000
3397	3	46584178	0.0000001
3398	6	46584178	0.0000001
3399	5	46584178	0.0000001
3400	5	46584178	0.0000001
3401	4	46584178	0.0000001
3402	5	46584178	0.0000001
3403	5	46584178	0.0000001
3404	2	46584178	0.0000000
3405	5	46584178	0.0000001
3406	6	46584178	0.0000001
3407	6	46584178	0.0000001
3408	4	46584178	0.0000001
3409	2	46584178	0.0000000
3410	7	46584178	0.0000002
3411	1	46584178	0.0000000
3412	3	46584178	0.0000001
3413	4	46584178	0.0000001
3414	4	46584178	0.0000001
3415	3	46584178	0.0000001
3416	5	46584178	0.0000001
3417	6	46584178	0.0000001
3418	1	46584178	0.0000000
3419	6	46584178	0.0000001
3420	2	46584178	0.0000000
3421	3	46584178	0.0000001
3422	2	46584178	0.0000000
3423	2	46584178	0.0000000
3424	3	46584178	0.0000001
3425	2	46584178	0.0000000
3426	4	46584178	0.0000001
3427	5	46584178	0.0000001
3428	3	46584178	0.0000001
3429	3	46584178	0.0000001
3430	1	46584178	0.0000000
3431	6	46584178	0.0000001
3432	1	46584178	0.0000000
3433	7	46584178	0.0000002
3434	1	46584178	0.0000000
3435	4	46584178	0.0000001
3436	3	46584178	0.0000001
3437	7	46584178	0.0000002
3438	4	46584178	0.0000001
3439	3	46584178	0.0000001
3440	4	46584178	0.0000001
3441	5	46584178	0.0000001
3442	2	46584178	0.0000000
3443	6	46584178	0.0000001
3444	3	46584178	0.0000001
3445	4	46584178	0.0000001
3447	2	46584178	0.0000000
3448	5	46584178	0.0000001
3449	7	46584178	0.0000002
3450	2	46584178	0.0000000
3451	6	46584178	0.0000001
3452	4	46584178	0.0000001
3453	5	46584178	0.0000001
3454	5	46584178	0.0000001
3455	2	46584178	0.0000000
3456	4	46584178	0.0000001
3457	2	46584178	0.0000000
3458	3	46584178	0.0000001
3459	3	46584178	0.0000001
3460	6	46584178	0.0000001
3461	3	46584178	0.0000001
3462	3	46584178	0.0000001
3463	4	46584178	0.0000001
3464	1	46584178	0.0000000
3465	3	46584178	0.0000001
3466	7	46584178	0.0000002
3467	2	46584178	0.0000000
3468	7	46584178	0.0000002
3473	3	46584178	0.0000001
3475	5	46584178	0.0000001
3476	5	46584178	0.0000001
3477	2	46584178	0.0000000
3478	5	46584178	0.0000001
3479	4	46584178	0.0000001
3480	3	46584178	0.0000001
3481	5	46584178	0.0000001
3482	5	46584178	0.0000001
3483	3	46584178	0.0000001
3484	4	46584178	0.0000001
3485	2	46584178	0.0000000
3486	5	46584178	0.0000001
3487	3	46584178	0.0000001
3488	2	46584178	0.0000000
3489	1	46584178	0.0000000
3490	3	46584178	0.0000001
3491	2	46584178	0.0000000
3492	6	46584178	0.0000001
3493	2	46584178	0.0000000
3494	1	46584178	0.0000000
3495	3	46584178	0.0000001
3496	4	46584178	0.0000001
3497	5	46584178	0.0000001
3498	3	46584178	0.0000001
3499	2	46584178	0.0000000
3500	1	46584178	0.0000000
3501	3	46584178	0.0000001
3502	1	46584178	0.0000000
3503	7	46584178	0.0000002
3504	2	46584178	0.0000000
3505	4	46584178	0.0000001
3506	5	46584178	0.0000001
3507	3	46584178	0.0000001
3508	2	46584178	0.0000000
3509	5	46584178	0.0000001
3510	5	46584178	0.0000001
3511	4	46584178	0.0000001
3512	2	46584178	0.0000000
3513	4	46584178	0.0000001
3514	3	46584178	0.0000001
3515	2	46584178	0.0000000
3516	3	46584178	0.0000001
3518	1	46584178	0.0000000
3519	2	46584178	0.0000000
3520	2	46584178	0.0000000
3521	1	46584178	0.0000000
3522	1	46584178	0.0000000
3523	4	46584178	0.0000001
3524	3	46584178	0.0000001
3525	1	46584178	0.0000000
3526	3	46584178	0.0000001
3527	2	46584178	0.0000000
3528	2	46584178	0.0000000
3529	2	46584178	0.0000000
3530	5	46584178	0.0000001
3531	3	46584178	0.0000001
3532	1	46584178	0.0000000
3533	2	46584178	0.0000000
3534	3	46584178	0.0000001
3535	2	46584178	0.0000000
3536	1	46584178	0.0000000
3537	2	46584178	0.0000000
3538	8	46584178	0.0000002
3540	4	46584178	0.0000001
3541	1	46584178	0.0000000
3542	4	46584178	0.0000001
3543	1	46584178	0.0000000
3544	2	46584178	0.0000000
3545	5	46584178	0.0000001
3546	2	46584178	0.0000000
3547	3	46584178	0.0000001
3548	4	46584178	0.0000001
3549	1	46584178	0.0000000
3550	3	46584178	0.0000001
3551	2	46584178	0.0000000
3552	4	46584178	0.0000001
3553	1	46584178	0.0000000
3554	3	46584178	0.0000001
3555	3	46584178	0.0000001
3556	1	46584178	0.0000000
3557	3	46584178	0.0000001
3559	3	46584178	0.0000001
3560	5	46584178	0.0000001
3561	7	46584178	0.0000002
3562	1	46584178	0.0000000
3563	2	46584178	0.0000000
3564	3	46584178	0.0000001
3565	1	46584178	0.0000000
3566	5	46584178	0.0000001
3567	2	46584178	0.0000000
3568	2	46584178	0.0000000
3569	1	46584178	0.0000000
3570	2	46584178	0.0000000
3571	2	46584178	0.0000000
3572	3	46584178	0.0000001
3573	4	46584178	0.0000001
3575	3	46584178	0.0000001
3576	2	46584178	0.0000000
3577	4	46584178	0.0000001
3578	2	46584178	0.0000000
3579	4	46584178	0.0000001
3580	3	46584178	0.0000001
3581	1	46584178	0.0000000
3582	5	46584178	0.0000001
3583	4	46584178	0.0000001
3585	1	46584178	0.0000000
3586	1	46584178	0.0000000
3587	1	46584178	0.0000000
3588	1	46584178	0.0000000
3589	4	46584178	0.0000001
3590	6	46584178	0.0000001
3591	1	46584178	0.0000000
3592	6	46584178	0.0000001
3593	4	46584178	0.0000001
3595	5	46584178	0.0000001
3596	5	46584178	0.0000001
3597	1	46584178	0.0000000
3598	1	46584178	0.0000000
3599	3	46584178	0.0000001
3600	3	46584178	0.0000001
3601	4	46584178	0.0000001
3602	1	46584178	0.0000000
3603	5	46584178	0.0000001
3604	2	46584178	0.0000000
3605	4	46584178	0.0000001
3606	3	46584178	0.0000001
3607	4	46584178	0.0000001
3608	3	46584178	0.0000001
3609	7	46584178	0.0000002
3610	3	46584178	0.0000001
3611	1	46584178	0.0000000
3613	1	46584178	0.0000000
3614	5	46584178	0.0000001
3615	5	46584178	0.0000001
3616	3	46584178	0.0000001
3617	1	46584178	0.0000000
3618	2	46584178	0.0000000
3619	2	46584178	0.0000000
3620	2	46584178	0.0000000
3621	3	46584178	0.0000001
3622	4	46584178	0.0000001
3623	2	46584178	0.0000000
3624	2	46584178	0.0000000
3625	6	46584178	0.0000001
3626	5	46584178	0.0000001
3627	2	46584178	0.0000000
3629	1	46584178	0.0000000
3630	6	46584178	0.0000001
3631	2	46584178	0.0000000
3632	2	46584178	0.0000000
3633	2	46584178	0.0000000
3634	4	46584178	0.0000001
3635	1	46584178	0.0000000
3636	2	46584178	0.0000000
3637	2	46584178	0.0000000
3638	2	46584178	0.0000000
3639	6	46584178	0.0000001
3640	1	46584178	0.0000000
3641	4	46584178	0.0000001
3642	2	46584178	0.0000000
3643	2	46584178	0.0000000
3644	3	46584178	0.0000001
3645	2	46584178	0.0000000
3646	3	46584178	0.0000001
3647	8	46584178	0.0000002
3648	2	46584178	0.0000000
3649	3	46584178	0.0000001
3650	5	46584178	0.0000001
3651	5	46584178	0.0000001
3652	6	46584178	0.0000001
3653	3	46584178	0.0000001
3654	3	46584178	0.0000001
3655	2	46584178	0.0000000
3656	3	46584178	0.0000001
3657	2	46584178	0.0000000
3658	2	46584178	0.0000000
3659	3	46584178	0.0000001
3660	3	46584178	0.0000001
3661	2	46584178	0.0000000
3662	3	46584178	0.0000001
3664	2	46584178	0.0000000
3666	2	46584178	0.0000000
3667	3	46584178	0.0000001
3668	5	46584178	0.0000001
3669	4	46584178	0.0000001
3671	1	46584178	0.0000000
3672	3	46584178	0.0000001
3673	4	46584178	0.0000001
3674	4	46584178	0.0000001
3675	1	46584178	0.0000000
3676	2	46584178	0.0000000
3678	3	46584178	0.0000001
3679	2	46584178	0.0000000
3680	2	46584178	0.0000000
3681	1	46584178	0.0000000
3682	2	46584178	0.0000000
3683	2	46584178	0.0000000
3684	1	46584178	0.0000000
3686	2	46584178	0.0000000
3687	1	46584178	0.0000000
3688	1	46584178	0.0000000
3689	2	46584178	0.0000000
3691	1	46584178	0.0000000
3692	4	46584178	0.0000001
3693	1	46584178	0.0000000
3694	3	46584178	0.0000001
3695	1	46584178	0.0000000
3696	1	46584178	0.0000000
3697	4	46584178	0.0000001
3698	5	46584178	0.0000001
3699	4	46584178	0.0000001
3700	1	46584178	0.0000000
3702	2	46584178	0.0000000
3703	3	46584178	0.0000001
3704	2	46584178	0.0000000
3705	1	46584178	0.0000000
3706	1	46584178	0.0000000
3707	2	46584178	0.0000000
3708	1	46584178	0.0000000
3710	1	46584178	0.0000000
3711	1	46584178	0.0000000
3712	1	46584178	0.0000000
3713	2	46584178	0.0000000
3715	2	46584178	0.0000000
3716	1	46584178	0.0000000
3717	2	46584178	0.0000000
3718	3	46584178	0.0000001
3719	2	46584178	0.0000000
3720	2	46584178	0.0000000
3721	1	46584178	0.0000000
3722	1	46584178	0.0000000
3724	5	46584178	0.0000001
3726	2	46584178	0.0000000
3727	2	46584178	0.0000000
3728	4	46584178	0.0000001
3729	2	46584178	0.0000000
3730	2	46584178	0.0000000
3731	2	46584178	0.0000000
3732	2	46584178	0.0000000
3733	1	46584178	0.0000000
3734	1	46584178	0.0000000
3736	2	46584178	0.0000000
3737	1	46584178	0.0000000
3738	1	46584178	0.0000000
3739	3	46584178	0.0000001
3740	2	46584178	0.0000000
3741	3	46584178	0.0000001
3742	1	46584178	0.0000000
3743	3	46584178	0.0000001
3744	3	46584178	0.0000001
3745	3	46584178	0.0000001
3746	1	46584178	0.0000000
3748	1	46584178	0.0000000
3749	3	46584178	0.0000001
3750	2	46584178	0.0000000
3751	1	46584178	0.0000000
3752	3	46584178	0.0000001
3753	4	46584178	0.0000001
3754	5	46584178	0.0000001
3755	2	46584178	0.0000000
3757	3	46584178	0.0000001
3758	1	46584178	0.0000000
3759	3	46584178	0.0000001
3761	2	46584178	0.0000000
3763	2	46584178	0.0000000
3764	1	46584178	0.0000000
3766	3	46584178	0.0000001
