depth	# bases at depth	size of A	% of A at depth
6033	4	3137161264	0.0000000
6034	3	3137161264	0.0000000
6035	9	3137161264	0.0000000
6036	8	3137161264	0.0000000
6037	2	3137161264	0.0000000
6038	4	3137161264	0.0000000
6039	3	3137161264	0.0000000
6040	3	3137161264	0.0000000
6041	7	3137161264	0.0000000
6042	4	3137161264	0.0000000
6043	5	3137161264	0.0000000
6044	5	3137161264	0.0000000
6045	6	3137161264	0.0000000
6046	4	3137161264	0.0000000
6047	9	3137161264	0.0000000
6048	7	3137161264	0.0000000
6049	3	3137161264	0.0000000
6050	7	3137161264	0.0000000
6051	8	3137161264	0.0000000
6052	6	3137161264	0.0000000
6053	4	3137161264	0.0000000
6054	11	3137161264	0.0000000
6055	2	3137161264	0.0000000
6056	12	3137161264	0.0000000
6057	5	3137161264	0.0000000
6058	6	3137161264	0.0000000
6059	10	3137161264	0.0000000
6060	3	3137161264	0.0000000
6061	7	3137161264	0.0000000
6062	15	3137161264	0.0000000
6063	7	3137161264	0.0000000
6064	4	3137161264	0.0000000
6065	5	3137161264	0.0000000
6066	6	3137161264	0.0000000
6067	5	3137161264	0.0000000
6068	3	3137161264	0.0000000
6069	4	3137161264	0.0000000
6070	4	3137161264	0.0000000
6071	8	3137161264	0.0000000
6072	6	3137161264	0.0000000
6073	6	3137161264	0.0000000
6074	9	3137161264	0.0000000
6075	6	3137161264	0.0000000
6076	6	3137161264	0.0000000
6077	5	3137161264	0.0000000
6078	8	3137161264	0.0000000
6079	11	3137161264	0.0000000
6080	6	3137161264	0.0000000
6081	3	3137161264	0.0000000
6082	8	3137161264	0.0000000
6083	3	3137161264	0.0000000
6084	4	3137161264	0.0000000
6085	5	3137161264	0.0000000
6086	4	3137161264	0.0000000
6087	5	3137161264	0.0000000
6088	2	3137161264	0.0000000
6089	7	3137161264	0.0000000
6090	6	3137161264	0.0000000
6091	5	3137161264	0.0000000
6092	2	3137161264	0.0000000
6093	5	3137161264	0.0000000
6094	5	3137161264	0.0000000
6095	11	3137161264	0.0000000
6096	9	3137161264	0.0000000
6097	8	3137161264	0.0000000
6098	7	3137161264	0.0000000
6099	7	3137161264	0.0000000
6100	4	3137161264	0.0000000
6101	6	3137161264	0.0000000
6102	9	3137161264	0.0000000
6103	4	3137161264	0.0000000
6104	5	3137161264	0.0000000
6105	4	3137161264	0.0000000
6106	6	3137161264	0.0000000
6107	3	3137161264	0.0000000
6108	6	3137161264	0.0000000
6109	5	3137161264	0.0000000
6110	2	3137161264	0.0000000
6111	3	3137161264	0.0000000
6112	7	3137161264	0.0000000
6113	5	3137161264	0.0000000
6114	8	3137161264	0.0000000
6115	9	3137161264	0.0000000
6116	5	3137161264	0.0000000
6117	8	3137161264	0.0000000
6118	8	3137161264	0.0000000
6119	4	3137161264	0.0000000
6120	7	3137161264	0.0000000
6121	4	3137161264	0.0000000
6122	10	3137161264	0.0000000
6123	6	3137161264	0.0000000
6124	4	3137161264	0.0000000
6125	2	3137161264	0.0000000
6126	5	3137161264	0.0000000
6127	9	3137161264	0.0000000
6128	4	3137161264	0.0000000
6129	6	3137161264	0.0000000
6130	9	3137161264	0.0000000
6131	2	3137161264	0.0000000
6132	6	3137161264	0.0000000
6133	4	3137161264	0.0000000
6134	5	3137161264	0.0000000
6135	4	3137161264	0.0000000
6136	4	3137161264	0.0000000
6137	7	3137161264	0.0000000
6138	3	3137161264	0.0000000
6139	6	3137161264	0.0000000
6140	4	3137161264	0.0000000
6141	10	3137161264	0.0000000
6142	10	3137161264	0.0000000
6143	8	3137161264	0.0000000
6144	11	3137161264	0.0000000
6145	7	3137161264	0.0000000
6146	6	3137161264	0.0000000
6147	7	3137161264	0.0000000
6148	4	3137161264	0.0000000
6149	2	3137161264	0.0000000
6150	4	3137161264	0.0000000
6151	5	3137161264	0.0000000
6152	12	3137161264	0.0000000
6153	7	3137161264	0.0000000
6154	9	3137161264	0.0000000
6155	5	3137161264	0.0000000
6156	5	3137161264	0.0000000
6157	7	3137161264	0.0000000
6158	6	3137161264	0.0000000
6159	2	3137161264	0.0000000
6160	5	3137161264	0.0000000
6161	6	3137161264	0.0000000
6162	5	3137161264	0.0000000
6163	4	3137161264	0.0000000
6164	7	3137161264	0.0000000
6165	5	3137161264	0.0000000
6166	2	3137161264	0.0000000
6167	3	3137161264	0.0000000
6168	2	3137161264	0.0000000
6169	5	3137161264	0.0000000
6170	6	3137161264	0.0000000
6171	7	3137161264	0.0000000
6172	12	3137161264	0.0000000
6173	11	3137161264	0.0000000
6174	3	3137161264	0.0000000
6175	2	3137161264	0.0000000
6176	3	3137161264	0.0000000
6177	8	3137161264	0.0000000
6178	7	3137161264	0.0000000
6179	5	3137161264	0.0000000
6180	5	3137161264	0.0000000
6181	7	3137161264	0.0000000
6182	6	3137161264	0.0000000
6183	5	3137161264	0.0000000
6184	8	3137161264	0.0000000
6185	3	3137161264	0.0000000
6186	4	3137161264	0.0000000
6187	7	3137161264	0.0000000
6188	4	3137161264	0.0000000
6189	3	3137161264	0.0000000
6190	2	3137161264	0.0000000
6191	7	3137161264	0.0000000
6192	3	3137161264	0.0000000
6193	7	3137161264	0.0000000
6194	7	3137161264	0.0000000
6195	5	3137161264	0.0000000
6196	6	3137161264	0.0000000
6197	4	3137161264	0.0000000
6198	5	3137161264	0.0000000
6199	5	3137161264	0.0000000
6200	5	3137161264	0.0000000
6201	4	3137161264	0.0000000
6202	7	3137161264	0.0000000
6203	3	3137161264	0.0000000
6204	6	3137161264	0.0000000
6205	7	3137161264	0.0000000
6206	3	3137161264	0.0000000
6207	8	3137161264	0.0000000
6208	5	3137161264	0.0000000
6209	4	3137161264	0.0000000
6210	6	3137161264	0.0000000
6211	6	3137161264	0.0000000
6212	3	3137161264	0.0000000
6213	4	3137161264	0.0000000
6214	1	3137161264	0.0000000
6215	8	3137161264	0.0000000
6216	7	3137161264	0.0000000
6217	4	3137161264	0.0000000
6218	9	3137161264	0.0000000
6219	4	3137161264	0.0000000
6220	4	3137161264	0.0000000
6221	7	3137161264	0.0000000
6222	7	3137161264	0.0000000
6223	2	3137161264	0.0000000
6224	8	3137161264	0.0000000
6225	6	3137161264	0.0000000
6226	4	3137161264	0.0000000
6227	6	3137161264	0.0000000
6228	2	3137161264	0.0000000
6229	4	3137161264	0.0000000
6230	2	3137161264	0.0000000
6231	7	3137161264	0.0000000
6232	2	3137161264	0.0000000
6233	5	3137161264	0.0000000
6234	6	3137161264	0.0000000
6235	8	3137161264	0.0000000
6236	8	3137161264	0.0000000
6237	4	3137161264	0.0000000
6238	6	3137161264	0.0000000
6239	7	3137161264	0.0000000
6240	2	3137161264	0.0000000
6241	4	3137161264	0.0000000
6242	3	3137161264	0.0000000
6243	6	3137161264	0.0000000
6244	6	3137161264	0.0000000
6245	6	3137161264	0.0000000
6246	2	3137161264	0.0000000
6247	4	3137161264	0.0000000
6248	8	3137161264	0.0000000
6249	6	3137161264	0.0000000
6250	5	3137161264	0.0000000
6251	4	3137161264	0.0000000
6252	6	3137161264	0.0000000
6253	5	3137161264	0.0000000
6254	5	3137161264	0.0000000
6255	6	3137161264	0.0000000
6256	3	3137161264	0.0000000
6257	8	3137161264	0.0000000
6258	5	3137161264	0.0000000
6259	5	3137161264	0.0000000
6260	5	3137161264	0.0000000
6261	4	3137161264	0.0000000
6262	7	3137161264	0.0000000
6263	6	3137161264	0.0000000
6264	6	3137161264	0.0000000
6265	5	3137161264	0.0000000
6266	3	3137161264	0.0000000
6267	4	3137161264	0.0000000
6268	3	3137161264	0.0000000
6269	4	3137161264	0.0000000
6270	5	3137161264	0.0000000
6271	4	3137161264	0.0000000
6272	5	3137161264	0.0000000
6273	6	3137161264	0.0000000
6274	4	3137161264	0.0000000
6275	5	3137161264	0.0000000
6276	5	3137161264	0.0000000
6277	4	3137161264	0.0000000
6278	5	3137161264	0.0000000
6279	3	3137161264	0.0000000
6280	3	3137161264	0.0000000
6281	2	3137161264	0.0000000
6282	8	3137161264	0.0000000
6283	4	3137161264	0.0000000
6284	4	3137161264	0.0000000
6285	8	3137161264	0.0000000
6286	5	3137161264	0.0000000
6287	6	3137161264	0.0000000
6288	2	3137161264	0.0000000
6289	6	3137161264	0.0000000
6290	7	3137161264	0.0000000
6291	5	3137161264	0.0000000
6292	4	3137161264	0.0000000
6293	7	3137161264	0.0000000
6294	1	3137161264	0.0000000
6295	5	3137161264	0.0000000
6296	5	3137161264	0.0000000
6297	1	3137161264	0.0000000
6298	3	3137161264	0.0000000
6299	6	3137161264	0.0000000
6300	4	3137161264	0.0000000
6301	7	3137161264	0.0000000
6302	11	3137161264	0.0000000
6303	3	3137161264	0.0000000
6304	5	3137161264	0.0000000
6305	5	3137161264	0.0000000
6306	9	3137161264	0.0000000
6307	4	3137161264	0.0000000
6308	4	3137161264	0.0000000
6309	2	3137161264	0.0000000
6310	3	3137161264	0.0000000
6311	1	3137161264	0.0000000
6312	2	3137161264	0.0000000
6313	3	3137161264	0.0000000
6314	3	3137161264	0.0000000
6315	6	3137161264	0.0000000
6316	7	3137161264	0.0000000
6317	6	3137161264	0.0000000
6318	4	3137161264	0.0000000
6319	3	3137161264	0.0000000
6320	5	3137161264	0.0000000
6321	3	3137161264	0.0000000
6322	1	3137161264	0.0000000
6323	2	3137161264	0.0000000
6324	8	3137161264	0.0000000
6325	7	3137161264	0.0000000
6326	2	3137161264	0.0000000
6327	3	3137161264	0.0000000
6328	2	3137161264	0.0000000
6329	5	3137161264	0.0000000
6330	7	3137161264	0.0000000
6331	3	3137161264	0.0000000
6332	2	3137161264	0.0000000
6333	2	3137161264	0.0000000
6334	6	3137161264	0.0000000
6335	12	3137161264	0.0000000
6336	5	3137161264	0.0000000
6337	3	3137161264	0.0000000
6338	7	3137161264	0.0000000
6339	3	3137161264	0.0000000
6340	6	3137161264	0.0000000
6341	2	3137161264	0.0000000
6342	5	3137161264	0.0000000
6343	5	3137161264	0.0000000
6344	2	3137161264	0.0000000
6345	5	3137161264	0.0000000
6346	5	3137161264	0.0000000
6347	4	3137161264	0.0000000
6348	5	3137161264	0.0000000
6349	10	3137161264	0.0000000
6350	5	3137161264	0.0000000
6351	3	3137161264	0.0000000
6352	8	3137161264	0.0000000
6353	2	3137161264	0.0000000
6355	3	3137161264	0.0000000
6356	7	3137161264	0.0000000
6357	8	3137161264	0.0000000
6358	4	3137161264	0.0000000
6359	4	3137161264	0.0000000
6360	7	3137161264	0.0000000
6361	4	3137161264	0.0000000
6362	9	3137161264	0.0000000
6363	5	3137161264	0.0000000
6364	8	3137161264	0.0000000
6365	5	3137161264	0.0000000
6366	8	3137161264	0.0000000
6367	5	3137161264	0.0000000
6368	5	3137161264	0.0000000
6369	5	3137161264	0.0000000
6370	4	3137161264	0.0000000
6371	5	3137161264	0.0000000
6372	6	3137161264	0.0000000
6373	8	3137161264	0.0000000
6374	4	3137161264	0.0000000
6375	8	3137161264	0.0000000
6376	9	3137161264	0.0000000
6377	3	3137161264	0.0000000
6378	7	3137161264	0.0000000
6379	2	3137161264	0.0000000
6380	5	3137161264	0.0000000
6381	7	3137161264	0.0000000
6382	5	3137161264	0.0000000
6383	7	3137161264	0.0000000
6384	6	3137161264	0.0000000
6385	3	3137161264	0.0000000
6386	7	3137161264	0.0000000
6387	3	3137161264	0.0000000
6388	7	3137161264	0.0000000
6389	6	3137161264	0.0000000
6390	6	3137161264	0.0000000
6391	3	3137161264	0.0000000
6392	7	3137161264	0.0000000
6393	8	3137161264	0.0000000
6394	4	3137161264	0.0000000
6395	6	3137161264	0.0000000
6396	6	3137161264	0.0000000
6397	4	3137161264	0.0000000
6398	5	3137161264	0.0000000
6399	4	3137161264	0.0000000
6400	4	3137161264	0.0000000
6401	4	3137161264	0.0000000
6402	4	3137161264	0.0000000
6403	3	3137161264	0.0000000
6404	6	3137161264	0.0000000
6405	6	3137161264	0.0000000
6406	9	3137161264	0.0000000
6407	6	3137161264	0.0000000
6408	7	3137161264	0.0000000
6409	5	3137161264	0.0000000
6410	3	3137161264	0.0000000
6411	6	3137161264	0.0000000
6412	4	3137161264	0.0000000
6413	5	3137161264	0.0000000
6414	1	3137161264	0.0000000
6415	3	3137161264	0.0000000
6416	7	3137161264	0.0000000
6417	5	3137161264	0.0000000
6418	5	3137161264	0.0000000
6419	4	3137161264	0.0000000
6420	5	3137161264	0.0000000
6421	6	3137161264	0.0000000
6422	5	3137161264	0.0000000
6423	3	3137161264	0.0000000
6424	8	3137161264	0.0000000
6425	6	3137161264	0.0000000
6426	4	3137161264	0.0000000
6427	2	3137161264	0.0000000
6428	4	3137161264	0.0000000
6429	2	3137161264	0.0000000
6430	5	3137161264	0.0000000
6431	2	3137161264	0.0000000
6432	3	3137161264	0.0000000
6433	4	3137161264	0.0000000
6434	6	3137161264	0.0000000
6435	5	3137161264	0.0000000
6436	3	3137161264	0.0000000
6437	4	3137161264	0.0000000
6438	10	3137161264	0.0000000
6439	3	3137161264	0.0000000
6440	10	3137161264	0.0000000
6441	5	3137161264	0.0000000
6442	4	3137161264	0.0000000
6443	5	3137161264	0.0000000
6444	4	3137161264	0.0000000
6445	6	3137161264	0.0000000
6446	7	3137161264	0.0000000
6447	5	3137161264	0.0000000
6448	5	3137161264	0.0000000
6449	1	3137161264	0.0000000
6450	4	3137161264	0.0000000
6451	5	3137161264	0.0000000
6452	7	3137161264	0.0000000
6453	7	3137161264	0.0000000
6454	4	3137161264	0.0000000
6455	1	3137161264	0.0000000
6456	4	3137161264	0.0000000
6457	4	3137161264	0.0000000
6458	4	3137161264	0.0000000
6459	4	3137161264	0.0000000
6460	2	3137161264	0.0000000
6461	4	3137161264	0.0000000
6462	2	3137161264	0.0000000
6463	5	3137161264	0.0000000
6464	8	3137161264	0.0000000
6465	3	3137161264	0.0000000
6466	4	3137161264	0.0000000
6467	5	3137161264	0.0000000
6468	5	3137161264	0.0000000
6469	8	3137161264	0.0000000
6470	3	3137161264	0.0000000
6471	5	3137161264	0.0000000
6472	6	3137161264	0.0000000
6473	5	3137161264	0.0000000
6474	2	3137161264	0.0000000
6475	5	3137161264	0.0000000
6476	6	3137161264	0.0000000
6477	3	3137161264	0.0000000
6478	4	3137161264	0.0000000
6479	1	3137161264	0.0000000
6480	4	3137161264	0.0000000
6481	4	3137161264	0.0000000
6482	4	3137161264	0.0000000
6483	6	3137161264	0.0000000
6484	6	3137161264	0.0000000
6485	4	3137161264	0.0000000
6486	6	3137161264	0.0000000
6487	2	3137161264	0.0000000
6488	5	3137161264	0.0000000
6489	4	3137161264	0.0000000
6490	7	3137161264	0.0000000
6491	6	3137161264	0.0000000
6492	3	3137161264	0.0000000
6493	5	3137161264	0.0000000
6494	5	3137161264	0.0000000
6495	2	3137161264	0.0000000
6496	3	3137161264	0.0000000
6497	4	3137161264	0.0000000
6498	9	3137161264	0.0000000
6500	3	3137161264	0.0000000
6501	3	3137161264	0.0000000
6502	11	3137161264	0.0000000
6503	6	3137161264	0.0000000
6504	2	3137161264	0.0000000
6505	6	3137161264	0.0000000
6506	8	3137161264	0.0000000
6507	6	3137161264	0.0000000
6508	4	3137161264	0.0000000
6509	7	3137161264	0.0000000
6510	6	3137161264	0.0000000
6511	2	3137161264	0.0000000
6512	8	3137161264	0.0000000
6513	6	3137161264	0.0000000
6514	4	3137161264	0.0000000
6515	4	3137161264	0.0000000
6516	6	3137161264	0.0000000
6517	4	3137161264	0.0000000
6518	2	3137161264	0.0000000
6519	5	3137161264	0.0000000
6520	4	3137161264	0.0000000
6521	7	3137161264	0.0000000
6522	5	3137161264	0.0000000
6523	3	3137161264	0.0000000
6524	2	3137161264	0.0000000
6525	4	3137161264	0.0000000
6526	4	3137161264	0.0000000
6527	5	3137161264	0.0000000
6528	3	3137161264	0.0000000
6529	4	3137161264	0.0000000
6530	5	3137161264	0.0000000
6531	7	3137161264	0.0000000
6532	4	3137161264	0.0000000
6533	9	3137161264	0.0000000
6534	6	3137161264	0.0000000
6535	5	3137161264	0.0000000
6536	6	3137161264	0.0000000
6537	7	3137161264	0.0000000
6538	7	3137161264	0.0000000
6539	5	3137161264	0.0000000
6540	4	3137161264	0.0000000
6541	5	3137161264	0.0000000
6542	4	3137161264	0.0000000
6543	2	3137161264	0.0000000
6544	6	3137161264	0.0000000
6545	1	3137161264	0.0000000
6546	4	3137161264	0.0000000
6547	2	3137161264	0.0000000
6548	2	3137161264	0.0000000
6550	6	3137161264	0.0000000
6551	5	3137161264	0.0000000
6552	4	3137161264	0.0000000
6553	4	3137161264	0.0000000
6554	5	3137161264	0.0000000
6555	4	3137161264	0.0000000
6556	5	3137161264	0.0000000
6557	4	3137161264	0.0000000
6558	4	3137161264	0.0000000
6559	4	3137161264	0.0000000
6560	6	3137161264	0.0000000
6561	2	3137161264	0.0000000
6562	4	3137161264	0.0000000
6563	3	3137161264	0.0000000
6564	5	3137161264	0.0000000
6565	7	3137161264	0.0000000
6566	5	3137161264	0.0000000
6567	7	3137161264	0.0000000
6568	4	3137161264	0.0000000
6569	4	3137161264	0.0000000
6570	5	3137161264	0.0000000
6571	2	3137161264	0.0000000
6572	4	3137161264	0.0000000
6573	7	3137161264	0.0000000
6574	5	3137161264	0.0000000
6575	2	3137161264	0.0000000
6576	7	3137161264	0.0000000
6577	7	3137161264	0.0000000
6578	7	3137161264	0.0000000
6579	4	3137161264	0.0000000
6580	3	3137161264	0.0000000
6581	9	3137161264	0.0000000
6582	3	3137161264	0.0000000
6583	6	3137161264	0.0000000
6584	4	3137161264	0.0000000
6585	7	3137161264	0.0000000
6586	7	3137161264	0.0000000
6587	5	3137161264	0.0000000
6588	1	3137161264	0.0000000
6589	4	3137161264	0.0000000
6590	3	3137161264	0.0000000
6591	4	3137161264	0.0000000
6592	5	3137161264	0.0000000
6593	7	3137161264	0.0000000
6594	3	3137161264	0.0000000
6595	1	3137161264	0.0000000
6596	7	3137161264	0.0000000
6597	8	3137161264	0.0000000
6598	6	3137161264	0.0000000
6599	3	3137161264	0.0000000
6600	3	3137161264	0.0000000
6601	6	3137161264	0.0000000
6602	3	3137161264	0.0000000
6604	5	3137161264	0.0000000
6605	4	3137161264	0.0000000
6606	3	3137161264	0.0000000
6607	6	3137161264	0.0000000
6608	4	3137161264	0.0000000
6609	6	3137161264	0.0000000
6610	5	3137161264	0.0000000
6611	8	3137161264	0.0000000
6612	4	3137161264	0.0000000
6613	2	3137161264	0.0000000
6614	7	3137161264	0.0000000
6615	9	3137161264	0.0000000
6616	1	3137161264	0.0000000
6617	5	3137161264	0.0000000
6618	7	3137161264	0.0000000
6619	7	3137161264	0.0000000
6620	4	3137161264	0.0000000
6621	6	3137161264	0.0000000
6622	4	3137161264	0.0000000
6623	2	3137161264	0.0000000
6624	3	3137161264	0.0000000
6625	4	3137161264	0.0000000
6626	2	3137161264	0.0000000
6627	6	3137161264	0.0000000
6628	3	3137161264	0.0000000
6629	4	3137161264	0.0000000
6630	6	3137161264	0.0000000
6631	7	3137161264	0.0000000
6632	2	3137161264	0.0000000
6633	6	3137161264	0.0000000
6634	6	3137161264	0.0000000
6635	4	3137161264	0.0000000
6636	3	3137161264	0.0000000
6637	5	3137161264	0.0000000
6638	4	3137161264	0.0000000
6639	5	3137161264	0.0000000
6640	4	3137161264	0.0000000
6641	3	3137161264	0.0000000
6642	3	3137161264	0.0000000
6643	6	3137161264	0.0000000
6644	4	3137161264	0.0000000
6645	11	3137161264	0.0000000
6646	5	3137161264	0.0000000
6647	7	3137161264	0.0000000
6648	6	3137161264	0.0000000
6649	3	3137161264	0.0000000
6650	8	3137161264	0.0000000
6651	5	3137161264	0.0000000
6652	4	3137161264	0.0000000
6653	4	3137161264	0.0000000
6654	4	3137161264	0.0000000
6655	9	3137161264	0.0000000
6656	3	3137161264	0.0000000
6657	4	3137161264	0.0000000
6658	7	3137161264	0.0000000
6659	10	3137161264	0.0000000
6660	3	3137161264	0.0000000
6661	6	3137161264	0.0000000
6662	5	3137161264	0.0000000
6663	6	3137161264	0.0000000
6664	3	3137161264	0.0000000
6665	3	3137161264	0.0000000
6666	7	3137161264	0.0000000
6667	6	3137161264	0.0000000
6668	4	3137161264	0.0000000
6669	4	3137161264	0.0000000
6670	8	3137161264	0.0000000
6671	3	3137161264	0.0000000
6672	2	3137161264	0.0000000
6673	6	3137161264	0.0000000
6674	5	3137161264	0.0000000
6675	9	3137161264	0.0000000
6676	4	3137161264	0.0000000
6677	7	3137161264	0.0000000
6678	5	3137161264	0.0000000
6679	4	3137161264	0.0000000
6680	3	3137161264	0.0000000
6681	4	3137161264	0.0000000
6682	6	3137161264	0.0000000
6683	4	3137161264	0.0000000
6684	7	3137161264	0.0000000
6685	1	3137161264	0.0000000
6686	5	3137161264	0.0000000
6687	3	3137161264	0.0000000
6688	4	3137161264	0.0000000
6689	3	3137161264	0.0000000
6690	9	3137161264	0.0000000
6691	4	3137161264	0.0000000
6692	5	3137161264	0.0000000
6693	10	3137161264	0.0000000
6694	6	3137161264	0.0000000
6695	4	3137161264	0.0000000
6696	4	3137161264	0.0000000
6697	3	3137161264	0.0000000
6698	1	3137161264	0.0000000
6699	4	3137161264	0.0000000
6700	7	3137161264	0.0000000
6701	5	3137161264	0.0000000
6702	6	3137161264	0.0000000
6703	5	3137161264	0.0000000
6704	6	3137161264	0.0000000
6705	5	3137161264	0.0000000
6706	4	3137161264	0.0000000
6707	6	3137161264	0.0000000
6708	6	3137161264	0.0000000
6709	3	3137161264	0.0000000
6710	7	3137161264	0.0000000
6711	5	3137161264	0.0000000
6712	5	3137161264	0.0000000
6713	5	3137161264	0.0000000
6714	5	3137161264	0.0000000
6715	7	3137161264	0.0000000
6716	7	3137161264	0.0000000
6717	6	3137161264	0.0000000
6718	3	3137161264	0.0000000
6719	4	3137161264	0.0000000
6720	4	3137161264	0.0000000
6721	5	3137161264	0.0000000
6722	5	3137161264	0.0000000
6723	2	3137161264	0.0000000
6724	3	3137161264	0.0000000
6725	6	3137161264	0.0000000
6726	3	3137161264	0.0000000
6727	5	3137161264	0.0000000
6728	3	3137161264	0.0000000
6729	7	3137161264	0.0000000
6730	3	3137161264	0.0000000
6731	4	3137161264	0.0000000
6732	7	3137161264	0.0000000
6733	2	3137161264	0.0000000
6734	4	3137161264	0.0000000
6735	3	3137161264	0.0000000
6736	3	3137161264	0.0000000
6737	5	3137161264	0.0000000
6738	7	3137161264	0.0000000
6739	8	3137161264	0.0000000
6740	4	3137161264	0.0000000
6741	4	3137161264	0.0000000
6742	3	3137161264	0.0000000
6743	5	3137161264	0.0000000
6744	7	3137161264	0.0000000
6745	6	3137161264	0.0000000
6746	6	3137161264	0.0000000
6747	6	3137161264	0.0000000
6748	2	3137161264	0.0000000
6749	5	3137161264	0.0000000
6750	3	3137161264	0.0000000
6751	6	3137161264	0.0000000
6752	5	3137161264	0.0000000
6753	2	3137161264	0.0000000
6754	5	3137161264	0.0000000
6755	4	3137161264	0.0000000
6756	7	3137161264	0.0000000
6757	6	3137161264	0.0000000
6758	3	3137161264	0.0000000
6759	6	3137161264	0.0000000
6760	6	3137161264	0.0000000
6761	5	3137161264	0.0000000
6762	1	3137161264	0.0000000
6763	2	3137161264	0.0000000
6764	2	3137161264	0.0000000
6765	4	3137161264	0.0000000
6766	1	3137161264	0.0000000
6767	4	3137161264	0.0000000
6768	6	3137161264	0.0000000
6769	2	3137161264	0.0000000
6770	4	3137161264	0.0000000
6771	4	3137161264	0.0000000
6772	2	3137161264	0.0000000
6773	2	3137161264	0.0000000
6774	3	3137161264	0.0000000
6775	6	3137161264	0.0000000
6776	4	3137161264	0.0000000
6777	4	3137161264	0.0000000
6778	3	3137161264	0.0000000
6779	1	3137161264	0.0000000
6780	2	3137161264	0.0000000
6781	5	3137161264	0.0000000
6782	4	3137161264	0.0000000
6783	4	3137161264	0.0000000
6784	1	3137161264	0.0000000
6785	3	3137161264	0.0000000
6786	5	3137161264	0.0000000
6787	5	3137161264	0.0000000
6788	3	3137161264	0.0000000
6789	5	3137161264	0.0000000
6790	6	3137161264	0.0000000
6791	2	3137161264	0.0000000
6792	5	3137161264	0.0000000
6793	6	3137161264	0.0000000
6794	7	3137161264	0.0000000
6795	3	3137161264	0.0000000
6796	5	3137161264	0.0000000
6797	4	3137161264	0.0000000
6798	4	3137161264	0.0000000
6799	4	3137161264	0.0000000
6800	5	3137161264	0.0000000
6801	4	3137161264	0.0000000
6802	1	3137161264	0.0000000
6803	2	3137161264	0.0000000
6804	4	3137161264	0.0000000
6805	5	3137161264	0.0000000
6806	7	3137161264	0.0000000
6807	2	3137161264	0.0000000
6808	3	3137161264	0.0000000
6809	5	3137161264	0.0000000
6810	3	3137161264	0.0000000
6811	4	3137161264	0.0000000
6812	3	3137161264	0.0000000
6813	3	3137161264	0.0000000
6814	1	3137161264	0.0000000
6815	2	3137161264	0.0000000
6816	1	3137161264	0.0000000
6817	5	3137161264	0.0000000
6818	5	3137161264	0.0000000
6819	3	3137161264	0.0000000
6820	5	3137161264	0.0000000
6821	11	3137161264	0.0000000
6822	9	3137161264	0.0000000
6823	1	3137161264	0.0000000
6824	1	3137161264	0.0000000
6825	1	3137161264	0.0000000
6826	4	3137161264	0.0000000
6827	7	3137161264	0.0000000
6828	2	3137161264	0.0000000
6829	6	3137161264	0.0000000
6830	2	3137161264	0.0000000
6831	3	3137161264	0.0000000
6832	4	3137161264	0.0000000
6833	8	3137161264	0.0000000
6834	3	3137161264	0.0000000
6835	5	3137161264	0.0000000
6836	4	3137161264	0.0000000
6837	5	3137161264	0.0000000
6838	2	3137161264	0.0000000
6839	4	3137161264	0.0000000
6840	4	3137161264	0.0000000
6841	8	3137161264	0.0000000
6842	5	3137161264	0.0000000
6843	1	3137161264	0.0000000
6844	6	3137161264	0.0000000
6845	3	3137161264	0.0000000
6846	4	3137161264	0.0000000
6847	5	3137161264	0.0000000
6848	4	3137161264	0.0000000
6849	3	3137161264	0.0000000
6850	5	3137161264	0.0000000
6851	6	3137161264	0.0000000
6852	5	3137161264	0.0000000
6853	4	3137161264	0.0000000
6854	3	3137161264	0.0000000
6855	6	3137161264	0.0000000
6856	1	3137161264	0.0000000
6857	5	3137161264	0.0000000
6858	7	3137161264	0.0000000
6859	2	3137161264	0.0000000
6860	3	3137161264	0.0000000
6861	5	3137161264	0.0000000
6862	2	3137161264	0.0000000
6863	5	3137161264	0.0000000
6864	1	3137161264	0.0000000
6865	4	3137161264	0.0000000
6866	6	3137161264	0.0000000
6867	4	3137161264	0.0000000
6868	4	3137161264	0.0000000
6869	4	3137161264	0.0000000
6870	5	3137161264	0.0000000
6871	4	3137161264	0.0000000
6872	9	3137161264	0.0000000
6873	4	3137161264	0.0000000
6874	4	3137161264	0.0000000
6875	5	3137161264	0.0000000
6876	3	3137161264	0.0000000
6877	6	3137161264	0.0000000
6878	7	3137161264	0.0000000
6879	3	3137161264	0.0000000
6880	4	3137161264	0.0000000
6881	4	3137161264	0.0000000
6882	1	3137161264	0.0000000
6883	3	3137161264	0.0000000
6884	2	3137161264	0.0000000
6885	8	3137161264	0.0000000
6886	7	3137161264	0.0000000
6887	3	3137161264	0.0000000
6888	2	3137161264	0.0000000
6889	3	3137161264	0.0000000
6890	4	3137161264	0.0000000
6891	4	3137161264	0.0000000
6892	4	3137161264	0.0000000
6894	8	3137161264	0.0000000
6895	7	3137161264	0.0000000
6896	6	3137161264	0.0000000
6897	5	3137161264	0.0000000
6898	2	3137161264	0.0000000
6899	7	3137161264	0.0000000
6900	2	3137161264	0.0000000
6902	3	3137161264	0.0000000
6903	1	3137161264	0.0000000
6904	2	3137161264	0.0000000
6905	6	3137161264	0.0000000
6906	4	3137161264	0.0000000
6907	2	3137161264	0.0000000
6908	5	3137161264	0.0000000
6909	4	3137161264	0.0000000
6910	6	3137161264	0.0000000
6911	2	3137161264	0.0000000
