count,mask
0.043,-genome--bridge--[5]--
0.0428,--[11]--bridge--gatc--egdirb--genome-
0.0427,-bridge--[4]--egdirb--genome-
0.042,--[7]--gatc--egdirb--genome-
0.0417,-genome--bridge--[6]--
0.041,-genome--bridge--gatc--egdirb--blunt-
0.0408,--[10]--blunt--genome-
0.0407,--[11]--blunt--genome-
0.0399,--[2]--bridge--genome-
0.0396,-genome--gatc--egdirb--[2]--
0.0395,-genome--blunt--gatc--egdirb-
0.0393,-genome--egdirb--genome--egdirb--genome-
0.0386,-genome--tnulb-
0.0383,-tnulb--genome--bridge--genome-
0.038,-genome--bridge--[8]--
0.0373,-bridge--[10]--egdirb--genome-
0.0359,-genome--bridge--[11]--
0.0359,-bridge--gatc--egdirb--genome--tnulb--genome-
0.0357,--[6]--bridge--gatc--genome-
0.0356,-genome--bridge--[10]--
0.0338,-genome--bridge--genome--egdirb--genome-
0.0331,-genome--bridge--[9]--
0.0328,-genome--egdirb--[6]--
0.0328,--[7]--bridge--genome-
0.0316,-genome--blunt--genome--gatc--egdirb-
0.0315,-genome--bridge--gatc--tnulb--genome-
0.0311,-tnulb--genome--egdirb-
0.0305,-genome--egdirb--genome--bridge--genome-
0.0303,-genome--egdirb--blunt-
0.0301,-genome--bridge--[7]--
0.0294,-genome--bridge--genome--bridge--gatc--egdirb-
0.0291,--[5]--bridge--genome-
0.0284,--[4]--egdirb--genome-
0.0278,-bridge--genome--blunt--genome--egdirb--genome-
0.0272,-bridge--gatc--genome--blunt--genome--egdirb--genome-
0.0266,-bridge--genome--blunt-
0.0266,-genome--egdirb--[7]--
0.0263,--[8]--egdirb--genome-
0.026,--[1]--bridge--genome-
0.0258,--[9]--bridge--genome-
0.0257,-genome--egdirb--[5]--
0.0256,-genome--egdirb--[9]--
0.0254,-genome--egdirb--[3]--
0.0253,-genome--egdirb--[11]--
0.0246,-genome--bridge--genome--blunt--genome-
0.0243,-genome--egdirb--[4]--
0.0242,-genome--tnulb--genome--gatc--egdirb-
0.0239,--[6]--egdirb--genome-
0.0237,--[11]--egdirb--genome-
0.0235,-genome--bridge--gatc--genome--egdirb--genome-
0.0232,-genome--egdirb--[10]--
0.0231,--[1]--tnulb--genome-
0.0231,-genome--tnulb--genome--bridge--genome-
0.023,-genome--egdirb--genome--bridge--gatc--egdirb-
0.0227,-genome--bridge--gatc--[8]--
0.0227,-genome--bridge--genome--bridge--gatc--genome-
0.0224,--[8]--bridge--genome-
0.0223,-genome--egdirb--[8]--
0.022,--[5]--bridge--gatc--genome-
0.0218,-genome--egdirb--genome--bridge--gatc--genome-
0.0217,-genome--blunt--[10]--
0.0217,--[8]--tnulb--genome-
0.0214,--[9]--egdirb--genome-
0.0211,-genome--blunt--[1]--
0.0207,-genome--tnulb--genome--egdirb--genome-
0.0207,--[4]--bridge--genome-
0.0207,--[7]--bridge--gatc--genome-
0.0202,-genome--bridge--gatc--[5]--bridge--genome-
0.0202,-genome--egdirb--genome--blunt--genome-
0.0201,-genome--gatc--egdirb--blunt-
0.0201,-genome--bridge--gatc--[9]--
0.0201,-bridge--gtc--tnulb--genome-
0.0199,-bridge--gatc--[7]--egdirb--genome-
0.0198,-genome--tnulb--genome--blunt--genome-
0.0198,-genome--bridge--genome--gatc--egdirb--genome-
0.0198,-genome--tnulb--[10]--
0.0198,-tnulb--genome--blunt--genome-
0.0195,--[3]--bridge--genome-
0.0194,-blunt--gac--genome-
0.0194,--[1]--egdirb--genome-
0.0193,--[1]--bridge--gatc--genome-
0.0191,-genome--bridge--gatc--[11]--
0.0188,--[3]--tnulb--genome-
0.0187,-bridge--gatc--genome--bridge--genome--tnulb--genome-
0.0186,-bridge--genome--bridge--genome--tnulb--genome-
0.0185,-genome--bridge--gatc--[10]--
0.0182,--[8]--bridge--gatc--genome-
0.018,-bridge--gatc--egdirb--genome--blunt--genome--egdirb--genome-
0.0179,-bridge--gatc--genome--blunt-
0.0179,--[7]--tnulb--genome-
0.0176,--[2]--tnulb--genome-
0.0176,--[10]--bridge--genome-
0.0175,-genome--tnulb--genome--bridge--gatc--genome-
0.0174,-tnulb--genome--tnulb--genome-
0.0172,--[9]--blunt--genome-
0.0172,-genome--gatc--egdirb--genome--egdirb--genome-
0.0171,--[9]--tnulb--genome-
0.0169,--[10]--egdirb--genome-
0.0169,-genome--tnulb--genome--bridge--gatc--egdirb-
0.0169,-genome--blunt--[9]--
0.0167,-genome--bridge--gatc--egdirb--blunt--genome-
0.0164,-genome--blunt--gac--genome-
0.0163,-genome--blunt--[2]--
0.016,-genome--tnulb--[2]--
0.0158,-genome--blunt--[11]--
0.0158,-genome--blunt--[3]--
0.0156,-genome--blunt--[8]--
0.0154,-genome--tnulb--[3]--
0.0153,-genome--blunt--[5]--
0.0152,--[11]--tnulb--genome-
0.0151,-genome--bridge--gatc--genome--bridge--genome-
0.0151,-genome--tnulb--[4]--
0.0151,-genome--tnulb--[11]--
0.015,-genome--gatc--egdirb--[6]--
0.0149,-genome--tnulb--genome--tnulb--genome-
0.0148,--[11]--blunt--genome--egdirb--genome-
0.0148,--[11]--bridge--genome-
0.0147,-genome--bridge--gatc--egdirb--[3]--egdirb--genome-
0.0147,-genome--blunt--genome--bridge--gatc--egdirb-
0.0147,--[2]--blunt--genome-
0.0146,--[4]--blunt--genome-
0.0142,-genome--tnulb--[8]--
0.0142,-genome--tnulb--[1]--
0.014,--[6]--blunt--genome-
0.014,-tnulb--genome--gatc--egdirb-
0.0138,-genome--blunt--[4]--
0.0137,-genome--blunt--[6]--
0.0137,--[4]--bridge--gatc--genome-
0.0136,-genome--egdirb--genome--gatc--egdirb--genome-
0.0135,-genome--tnulb--[6]--
0.0135,-genome--blunt--[7]--
0.0134,-genome--blunt--genome--blunt--genome-
0.0134,-bridge--gatc--tnulb--genome--egdirb--genome-
0.0134,--[5]--tnulb--genome-
0.0134,-genome--bridge--[3]--bridge--gatc--egdirb--genome-
0.0132,--[3]--bridge--gatc--genome-
0.0131,-genome--tnulb--[5]--
0.013,--[9]--bridge--gatc--genome-
0.013,-genome--tnulb--[9]--
0.0129,-genome--gatc--egdirb--genome--bridge--genome-
0.0128,-genome--tnulb--[7]--
0.0127,--[5]--blunt--genome-
0.0127,-genome--gatc--egdirb--[7]--
0.0125,-genome--gatc--egdirb--[4]--
0.0125,-genome--blunt--genome--tnulb--genome-
0.0124,-genome--tnulb--bridge--gatc--egdirb--genome-
0.0123,--[4]--tnulb--genome-
0.0122,--[3]--blunt--genome-
0.0119,-genome--bridge--[4]--egdirb-
0.0119,--[8]--gatc--egdirb--genome-
0.0118,-genome--bridge--[10]--egdirb-
0.0118,--[6]--tnulb--genome-
0.0117,-genome--gatc--egdirb--genome--blunt--genome-
0.0116,-genome--gtc--tnulb--genome-
0.0115,-genome--blunt--genome--bridge--gatc--genome-
0.0115,--[1]--blunt--genome-
0.0113,-genome--gatc--egdirb--[5]--
0.0113,--[7]--blunt--genome-
0.0113,-genome--bridge--genome--tnulb--genome--bridge--gatc--egdirb--genome-
0.0112,-genome--gatc--egdirb--[3]--
0.0111,--[10]--blunt--genome--bridge--genome-
0.011,-genome--bridge--[3]--egdirb-
0.011,-genome--gatc--egdirb--[9]--
0.0106,--[10]--gatc--egdirb--genome-
0.0104,-genome--bridge--gatc--egdirb--genome--blunt-
0.0104,-genome--bridge--[3]--egdirb--genome-
0.0102,-genome--bridge--genome--tnulb--[9]--
0.0102,--[8]--blunt--genome-
0.0101,-genome--gatc--egdirb--[8]--
0.0101,-genome--bridge--genome--bridge--gatc--[6]--
0.01,-genome--gtc--tnulb-
